"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1785868710173176282","Thu May 02 03:07:34 +0000 2024","0","Godzilla Minus One Unboxes Blu-ray in New Video: Watch https://t.co/f0RRqDeC9q via @ComicBook","1785868710173176282","","","en","Burbank, CA","0","0","0","https://twitter.com/Jawsfan0519/status/1785868710173176282","2322749888","Jawsfan0519"
"1786199537033396450","Fri May 03 01:02:10 +0000 2024","7","My ½ review of Godzilla Minus One on @letterboxd: https://t.co/bLP3q8XVed","1786199537033396450","","","en","","0","2","0","https://twitter.com/Sr_366/status/1786199537033396450","1043062621","Sr_366"
"1785856543788859447","Thu May 02 02:19:14 +0000 2024","1","gojiraaaaa My review of Godzilla Minus One on Letterboxd https://t.co/ZuFZp3CGra","1785856543788859447","","","en","São Carlos-SP / Andradina-SP","0","1","0","https://twitter.com/cherzio/status/1785856543788859447","83262746","cherzio"
"1786189966302757113","Fri May 03 00:24:08 +0000 2024","4","eu amo estar vivo My review of Godzilla Minus One (2023) on @letterboxd: https://t.co/cs81ZWnGHX","1786189966302757113","","","en","177013","0","0","0","https://twitter.com/nyxstar_/status/1786189966302757113","1177242620332072961","nyxstar_"
"1786315341192413542","Fri May 03 08:42:20 +0000 2024","4","My ½ review of Godzilla Minus One (2023) on @letterboxd: https://t.co/ncESeFi9sL","1786315341192413542","","","en","26 they","0","0","0","https://twitter.com/boysheron/status/1786315341192413542","1482846300953780225","boysheron"
"1786173599050527016","Thu May 02 23:19:06 +0000 2024","0","My review of Godzilla Minus One on Letterboxd https://t.co/R7G9LU0wya","1786173599050527016","","","en","","1","0","0","https://twitter.com/sofytwave/status/1786173599050527016","1033854145273495556","sofytwave"
"1785943265784590830","Thu May 02 08:03:50 +0000 2024","0","My review of Godzilla Minus One on @letterboxd: https://t.co/pvIrgN0J9g","1785943265784590830","","","en","","0","0","0","https://twitter.com/iamwhoami__/status/1785943265784590830","1045830929422450688","iamwhoami__"
"1785863367892365608","Thu May 02 02:46:21 +0000 2024","3","Download uTorrent on my gaming PC for the first time for Godzilla: Minus One guessing that the pirate life never left. https://t.co/dvGQp46UyI","1785863367892365608","https://pbs.twimg.com/tweet_video_thumb/GMipQ0cbQAAqvgw.jpg","","en","Eskala","0","1","0","https://twitter.com/totallynotaidzz/status/1785863367892365608","3667772652","totallynotaidzz"
"1786200591141589350","Fri May 03 01:06:21 +0000 2024","2","Just had the most wonderful Double Feature. Godzilla Minus One and this weeks Star Trek Discovery. Perhaps the best Godzilla movie ever and a damn fine hour of Trek. Onward hopefully to the Ready Room now! https://t.co/Akina1xKDC","1786200591141589350","https://pbs.twimg.com/media/GMnb-K-WEAAP5Wi.jpg","","en","West Warwick, RI","0","0","0","https://twitter.com/ArthurLamoureu2/status/1786200591141589350","4534617496","ArthurLamoureu2"
"1786060821312962801","Thu May 02 15:50:57 +0000 2024","3","GODZILLA MINUS ONE NIGHT TONIGHTTTTT YAYYYYY","1786060821312962801","","","en","she/her | 23 | 🇮🇩","0","3","0","https://twitter.com/_alvacentury/status/1786060821312962801","1395328704784453634","_alvacentury"
